,district,meter,built_year,price_per_meter,room,elevator,parking,storage,floor_en,total_floor
4855,3,46,1391,11957000.0,1,0.0,1.0,1.0,3,3
4856,3,60,1395,9000000.0,1,1.0,1.0,1.0,2,2
4857,3,120,1400,13333000.0,2,0.0,1.0,1.0,3,3
4858,3,62,1395,7742000.0,2,0.0,1.0,1.0,3,3
4859,3,50,1390,7300000.0,1,0.0,1.0,1.0,2,2
4860,3,70,1395,9429000.0,2,1.0,1.0,1.0,3,3
4861,3,60,1395,17666000.0,1,0.0,1.0,1.0,1,3
4862,3,39,1395,14103000.0,1,0.0,1.0,1.0,2,2
4863,3,60,1385,14167000.0,2,0.0,1.0,1.0,3,3
4864,3,53,1386,8585000.0,2,0.0,1.0,1.0,1,1
4865,3,52,1384,13942000.0,1,0.0,1.0,1.0,1,3
4866,3,95,1400,17895000.0,2,1.0,1.0,1.0,1,3
4867,3,45,1395,10000000.0,1,1.0,1.0,1.0,3,3
4868,3,73,1394,10000000.0,2,1.0,1.0,1.0,1,1
4869,3,53,1390,7358000.0,1,0.0,0.0,1.0,3,3
4870,3,48,1388,10521000.0,1,0.0,1.0,1.0,1,1
4871,3,56,1391,11964000.0,2,0.0,1.0,0.0,1,1
4872,3,52,1390,6769000.0,1,1.0,1.0,1.0,1,1
4873,3,58,1396,8276000.0,2,1.0,1.0,1.0,1,1
4874,3,48,1396,12917000.0,1,0.0,1.0,1.0,3,3
4875,3,80,1390,15000000.0,2,1.0,1.0,1.0,2,3
4876,3,56,1393,17196000.0,1,0.0,1.0,1.0,2,2
4877,3,40,1393,20000000.0,1,1.0,0.0,1.0,2,2
4878,3,39,1395,22564000.0,1,1.0,1.0,1.0,7,7
4879,3,50,1391,6960000.0,1,1.0,1.0,1.0,2,2
4880,3,46,1394,8913000.0,1,1.0,1.0,1.0,4,4
4881,3,58,1390,17000000.0,2,0.0,1.0,1.0,3,9
4882,3,54,1389,8204000.0,1,0.0,1.0,1.0,1,1
4883,3,44,1395,19318000.0,1,0.0,1.0,1.0,3,3
4884,3,65,1396,12000000.0,2,1.0,1.0,1.0,1,1
4885,3,56,1388,16607000.0,2,0.0,1.0,1.0,1,1
4886,3,38,1388,18816000.0,1,0.0,0.0,1.0,2,2
4887,3,80,1400,11250000.0,2,1.0,1.0,1.0,1,1
4888,3,55,1398,9455000.0,1,0.0,1.0,1.0,2,2
4889,3,42,1394,10000000.0,1,1.0,1.0,1.0,1,1
4890,3,47,1398,7426000.0,1,1.0,0.0,1.0,3,3
4891,3,55,1395,10091000.0,1,1.0,1.0,1.0,2,2
4892,3,48,1394,19000000.0,1,1.0,1.0,1.0,6,6
4893,3,79,1400,17468000.0,2,1.0,1.0,1.0,2,2
4894,3,40,1395,12250000.0,1,1.0,1.0,1.0,3,4
4895,3,49,1396,9408000.0,1,0.0,1.0,1.0,2,2
4896,3,65,1393,10462000.0,2,1.0,1.0,1.0,1,1
4897,3,39,1394,13590000.0,1,0.0,1.0,1.0,2,3
4898,3,56,1397,18000000.0,1,0.0,1.0,1.0,3,3
4899,3,58,1396,10000000.0,1,1.0,1.0,1.0,3,3
4900,3,40,1395,12000000.0,1,1.0,1.0,1.0,3,3
4901,3,70,1385,14286000.0,2,0.0,1.0,1.0,2,2
4902,3,72,1389,9375000.0,2,0.0,1.0,1.0,2,2
4903,3,55,1396,9455000.0,1,0.0,1.0,1.0,2,2
4904,3,105,1400,20952000.0,2,1.0,1.0,1.0,4,4
4905,3,55,1395,10455000.0,1,1.0,1.0,1.0,2,2
4906,3,48,1395,11667000.0,1,1.0,1.0,1.0,6,6
4907,3,50,1392,8400000.0,1,0.0,1.0,1.0,1,1
4908,3,61,1395,8852000.0,1,0.0,1.0,1.0,3,3
4909,3,64,1393,9375000.0,2,0.0,1.0,1.0,2,2
4910,3,61,1393,11967000.0,2,0.0,1.0,1.0,3,3
4911,3,71,1390,10282000.0,2,0.0,1.0,1.0,2,2
4912,3,85,1385,14118000.0,2,0.0,1.0,1.0,2,2
4913,3,50,1397,8200000.0,1,0.0,1.0,1.0,1,1
4914,3,55,1396,7455000.0,1,0.0,1.0,1.0,1,3
4915,3,56,1393,10714000.0,2,0.0,1.0,1.0,1,1
4916,3,53,1389,8679000.0,1,0.0,1.0,1.0,3,3
4917,3,39,1394,13590000.0,1,1.0,1.0,1.0,3,4
4918,3,65,1393,10462000.0,2,1.0,1.0,1.0,1,1
4919,3,55,1391,8000000.0,1,1.0,0.0,1.0,2,2
4920,3,48,1388,14583000.0,1,0.0,1.0,1.0,1,1
4921,3,43,1395,17674000.0,1,1.0,1.0,1.0,4,4
4922,3,49,1394,9184000.0,1,1.0,1.0,1.0,2,2
4923,3,54,1391,14815000.0,1,0.0,0.0,1.0,3,3
4924,3,80,1400,22000000.0,2,1.0,1.0,1.0,1,1
4925,3,65,1394,14308000.0,2,0.0,1.0,1.0,1,1
4926,3,48,1388,7625000.0,1,0.0,1.0,1.0,1,1
4927,3,55,1386,8455000.0,1,0.0,1.0,1.0,2,2
4928,3,36,1390,10000000.0,1,0.0,0.0,0.0,1,1
4929,3,70,1395,11000000.0,2,0.0,1.0,1.0,1,1
4930,3,55,1394,11455000.0,1,0.0,1.0,1.0,2,2
4931,3,38,1388,18947000.0,1,0.0,1.0,1.0,2,2
4932,3,52,1395,9615000.0,2,0.0,1.0,1.0,2,3
4933,3,55,1387,7336000.0,1,0.0,1.0,1.0,1,1
4934,3,49,1387,6327000.0,1,0.0,1.0,1.0,3,3
4935,3,55,1389,8364000.0,1,0.0,1.0,1.0,2,2
4936,3,61,1392,9508000.0,2,0.0,1.0,1.0,2,2
4937,3,50,1392,12980000.0,1,0.0,1.0,1.0,0,0
4938,3,43,1395,20465000.0,1,1.0,1.0,1.0,4,4
4939,3,59,1395,8814000.0,1,1.0,1.0,1.0,2,2
4940,3,53,1393,7170000.0,1,0.0,1.0,1.0,3,3
4941,3,55,1396,14545000.0,1,1.0,1.0,1.0,2,2
4942,3,58,1392,8379000.0,2,1.0,1.0,1.0,5,5
4943,3,64,1388,8125000.0,2,1.0,1.0,1.0,2,2
4944,3,54,1393,8981000.0,1,0.0,0.0,1.0,1,1
4945,3,89,1400,19101000.0,2,1.0,1.0,1.0,6,8
4946,3,75,1387,13000000.0,2,0.0,1.0,1.0,3,3
4947,3,56,1388,8393000.0,2,0.0,1.0,1.0,1,1
4948,3,45,1395,10222000.0,1,1.0,1.0,1.0,3,3
4949,3,83,1393,17470000.0,2,0.0,1.0,1.0,3,3
4950,3,90,1385,16000000.0,2,0.0,1.0,1.0,0,0
4951,3,53,1390,16000000.0,1,0.0,1.0,1.0,2,3
4952,3,49,1394,14082000.0,1,0.0,1.0,1.0,3,3
4953,3,50,1393,8400000.0,1,0.0,1.0,1.0,3,3
4954,3,69,1388,13043000.0,2,0.0,1.0,1.0,2,2
4955,3,50,1388,13800000.0,1,0.0,1.0,1.0,3,3
4956,3,52,1390,16154000.0,1,0.0,1.0,1.0,1,3
4957,3,50,1393,9800000.0,1,0.0,1.0,1.0,1,1
4958,3,56,1396,9643000.0,1,1.0,1.0,1.0,4,4
4959,3,148,1400,11892000.0,3,1.0,1.0,1.0,4,4
4960,3,54,1395,18148000.0,1,1.0,1.0,1.0,4,6
4961,3,40,1394,11000000.0,1,0.0,1.0,1.0,1,1
4962,3,120,1400,13333000.0,2,1.0,1.0,1.0,3,3
4963,3,48,1386,7812000.0,1,0.0,1.0,1.0,1,1
4964,3,50,1393,8400000.0,1,0.0,1.0,1.0,1,1
4965,3,60,1389,15333000.0,2,0.0,1.0,1.0,1,1
4966,3,83,1390,8795000.0,2,0.0,1.0,1.0,2,2
4967,3,49,1395,18571000.0,2,1.0,1.0,1.0,3,3
4968,3,59,1397,8364000.0,1,1.0,1.0,1.0,2,2
4969,3,52,1395,9962000.0,2,1.0,1.0,1.0,4,4
4970,3,49,1388,8163000.0,1,0.0,1.0,1.0,3,3
4971,3,54,1394,6833000.0,2,1.0,1.0,1.0,2,2
4972,3,90,1400,18000000.0,2,1.0,1.0,1.0,2,3
4973,3,46,1394,8696000.0,1,0.0,1.0,1.0,2,2
4974,3,55,1391,7636000.0,1,0.0,1.0,1.0,2,2
4975,3,55,1392,11455000.0,1,0.0,1.0,1.0,3,3
4976,3,67,1390,9194000.0,2,0.0,1.0,1.0,1,1
4977,3,55,1395,9091000.0,1,1.0,1.0,1.0,2,2
4978,3,160,1400,18000000.0,3,1.0,1.0,1.0,4,4
4979,3,64,1390,11406000.0,2,0.0,1.0,1.0,1,1
4980,3,47,1388,18723000.0,1,0.0,1.0,1.0,2,2
4981,3,63,1390,10794000.0,2,0.0,1.0,1.0,2,2
4982,3,90,1388,8889000.0,2,0.0,1.0,1.0,1,1
4983,3,43,1395,11628000.0,1,0.0,1.0,1.0,3,3
4984,3,58,1396,7931000.0,2,1.0,1.0,1.0,4,4
4985,3,46,1390,8913000.0,1,0.0,1.0,1.0,2,2
4986,3,105,1392,14286000.0,2,1.0,1.0,1.0,4,4
4987,3,51,1394,17549000.0,1,0.0,1.0,1.0,2,3
4988,3,47,1395,20638000.0,1,1.0,1.0,1.0,3,3
4989,3,52,1393,21154000.0,2,1.0,1.0,1.0,1,1
4990,3,48,1394,10417000.0,1,1.0,1.0,1.0,3,3
4991,3,105,1395,12314000.0,2,1.0,1.0,1.0,3,3
4992,3,56,1390,7143000.0,2,0.0,1.0,1.0,1,1
4993,3,55,1393,10636000.0,1,0.0,1.0,1.0,2,2
4994,3,40,1394,8000000.0,1,0.0,1.0,1.0,1,1
4995,3,50,1393,10400000.0,1,1.0,1.0,1.0,6,6
4996,3,51,1394,9176000.0,1,0.0,1.0,1.0,1,1
4997,3,58,1387,14483000.0,1,0.0,0.0,1.0,3,3
4998,3,71,1396,16338000.0,2,0.0,1.0,1.0,2,3
4999,3,59,1397,16949000.0,2,0.0,1.0,1.0,2,3
5000,3,70,1396,20000000.0,2,1.0,1.0,1.0,2,2
5001,3,51,1388,7059000.0,1,1.0,1.0,1.0,2,2
5002,3,47,1388,6809000.0,1,0.0,1.0,1.0,2,2
5003,3,90,1390,9444000.0,2,0.0,1.0,1.0,2,2
5004,3,51,1395,20980000.0,1,1.0,1.0,1.0,1,3
5005,3,55,1394,19500000.0,1,1.0,1.0,1.0,2,2
5006,3,52,1387,7308000.0,1,0.0,1.0,1.0,2,2
5007,3,47,1395,9149000.0,1,0.0,1.0,1.0,2,2
5008,3,63,1392,13444000.0,2,0.0,1.0,1.0,2,2
5009,3,61,1390,15574000.0,1,0.0,0.0,1.0,1,3
5010,3,48,1394,10417000.0,1,1.0,1.0,1.0,4,4
5011,3,65,1390,9692000.0,2,0.0,1.0,1.0,2,2
5012,3,55,1395,9091000.0,1,0.0,1.0,1.0,3,3
5013,3,98,1385,6429000.0,2,0.0,0.0,1.0,2,2
5014,3,75,1384,5467000.0,2,0.0,0.0,0.0,3,3
5015,3,52,1395,14423000.0,2,0.0,1.0,1.0,1,1
5016,3,61,1397,21311000.0,2,1.0,1.0,1.0,3,3
5017,3,47,1390,11277000.0,1,0.0,1.0,1.0,2,2
5018,3,43,1385,7209000.0,1,0.0,0.0,1.0,2,8
5019,3,59,1394,17500000.0,1,1.0,1.0,1.0,2,2
5020,3,55,1390,8182000.0,1,0.0,1.0,1.0,1,1
5021,3,56,1389,16589000.0,2,0.0,1.0,1.0,3,3
5022,3,55,1395,17455000.0,1,0.0,0.0,1.0,3,3
5023,3,47,1391,7021000.0,1,0.0,1.0,1.0,3,3
5024,3,55,1389,6636000.0,1,0.0,1.0,1.0,1,1
5025,3,60,1396,8667000.0,1,1.0,1.0,1.0,1,1
5026,3,85,1400,12000000.0,2,1.0,1.0,1.0,0,0
5027,3,105,1393,15238000.0,2,1.0,1.0,1.0,3,3
5028,3,130,1400,18000000.0,3,1.0,1.0,1.0,7,7
5029,3,51,1393,9412000.0,1,1.0,1.0,1.0,2,2
5030,3,88,1400,12500000.0,2,1.0,1.0,1.0,4,5
5031,3,62,1385,7581000.0,2,0.0,1.0,1.0,2,2
5032,3,61,1394,8689000.0,1,0.0,1.0,1.0,3,3
5033,3,59,1391,15254000.0,1,0.0,1.0,1.0,2,2
5034,3,69,1392,9130000.0,2,0.0,1.0,1.0,3,3
5035,3,52,1387,7115000.0,1,0.0,1.0,1.0,2,2
5036,3,60,1388,6667000.0,1,0.0,1.0,1.0,3,3
5037,3,40,1388,9250000.0,1,0.0,1.0,1.0,3,3
5038,3,83,1388,6386000.0,2,1.0,1.0,1.0,3,3
5039,3,48,1388,7812000.0,1,0.0,1.0,1.0,1,1
5040,3,55,1388,9364000.0,1,0.0,1.0,1.0,1,1
5041,3,52,1394,9231000.0,2,0.0,1.0,1.0,2,2
5042,3,52,1395,10385000.0,1,0.0,1.0,1.0,3,3
5043,3,83,1390,6627000.0,2,0.0,1.0,1.0,3,3
5044,3,46,1396,7174000.0,1,0.0,0.0,1.0,3,3
5045,3,56,1394,8929000.0,1,0.0,1.0,1.0,2,2
5046,3,93,1389,13978000.0,2,0.0,1.0,1.0,3,3
5047,3,57,1395,12579000.0,2,0.0,1.0,1.0,3,3
5048,3,53,1392,19208000.0,1,0.0,1.0,1.0,1,1
5049,3,48,1395,20000000.0,1,1.0,1.0,1.0,4,4
5050,3,56,1393,16071000.0,1,0.0,1.0,1.0,3,3
5051,3,49,1392,7347000.0,1,0.0,1.0,1.0,1,1
5052,3,62,1391,7419000.0,1,0.0,1.0,1.0,1,1
5053,3,52,1395,18269000.0,2,0.0,1.0,1.0,2,2
5054,3,54,1390,11111000.0,1,0.0,1.0,1.0,2,2
5055,3,39,1395,12051000.0,1,0.0,0.0,1.0,1,1
5056,3,63,1395,9048000.0,2,0.0,1.0,1.0,2,2
5057,3,85,1387,14706000.0,2,0.0,1.0,1.0,2,2
5058,3,88,1399,19500000.0,2,1.0,1.0,1.0,2,2
5059,3,54,1393,11481000.0,1,0.0,1.0,1.0,1,3
5060,3,90,1400,11556000.0,2,1.0,1.0,1.0,4,8
5061,3,47,1392,9681000.0,1,0.0,0.0,1.0,2,2
5062,3,72,1390,8611000.0,2,0.0,1.0,1.0,2,3
5063,3,66,1387,8485000.0,2,0.0,1.0,1.0,3,3
5064,3,72,1389,10625000.0,2,0.0,1.0,1.0,3,3
5065,3,117,1400,23077000.0,2,1.0,1.0,1.0,4,4
5066,3,55,1390,7545000.0,1,0.0,1.0,1.0,2,2
5067,3,49,1395,11429000.0,1,1.0,1.0,1.0,4,4
5068,3,49,1395,11429000.0,1,1.0,1.0,1.0,4,4
5069,3,60,1388,9583000.0,1,0.0,1.0,1.0,3,3
5070,3,46,1396,8696000.0,1,0.0,1.0,1.0,3,3
5071,3,95,1400,17432000.0,2,1.0,1.0,1.0,4,4
5072,3,93,1388,13978000.0,2,0.0,1.0,1.0,3,3
5073,3,50,1392,8400000.0,1,0.0,1.0,1.0,3,3
5074,3,55,1394,18909000.0,1,1.0,1.0,1.0,2,2
5075,3,55,1393,10945000.0,1,0.0,1.0,1.0,3,3
5076,3,47,1395,20213000.0,1,1.0,1.0,1.0,4,4
5077,3,72,1396,8889000.0,2,0.0,1.0,1.0,2,2
5078,3,75,1395,9333000.0,2,1.0,1.0,1.0,2,2
5079,3,46,1395,20652000.0,1,0.0,0.0,1.0,2,2
5080,3,50,1390,10000000.0,1,0.0,1.0,1.0,2,2
5081,3,55,1388,11818000.0,1,1.0,1.0,1.0,2,2
5082,3,95,1400,16000000.0,2,1.0,1.0,1.0,5,5
5083,3,65,1397,11231000.0,2,0.0,1.0,1.0,1,1
5084,3,60,1394,17000000.0,1,1.0,1.0,1.0,2,2
5085,3,49,1392,10510000.0,1,1.0,1.0,1.0,2,2
5086,3,62,1395,18548000.0,2,0.0,1.0,1.0,1,1
5087,3,48,1395,10833000.0,1,1.0,1.0,1.0,4,4
5088,3,80,1400,11875000.0,2,1.0,1.0,1.0,1,1
5089,3,42,1395,18000000.0,1,0.0,1.0,1.0,2,3
5090,3,60,1387,8833000.0,2,0.0,1.0,1.0,2,2
5091,3,48,1386,5625000.0,1,0.0,0.0,1.0,1,1
5092,3,53,1394,7170000.0,1,0.0,0.0,1.0,3,3
5093,3,49,1394,8816000.0,1,1.0,1.0,1.0,7,7
5094,3,53,1391,17358000.0,1,0.0,1.0,1.0,3,3
5095,3,61,1394,17213000.0,2,0.0,1.0,1.0,3,3
5096,3,51,1395,22941000.0,1,0.0,1.0,1.0,2,2
5097,3,87,1400,20000000.0,2,1.0,1.0,1.0,7,7
5098,3,48,1396,19000000.0,1,1.0,1.0,1.0,6,6
5099,3,53,1397,17925000.0,2,0.0,1.0,1.0,2,2
5100,3,45,1394,9111000.0,1,1.0,1.0,1.0,3,3
5101,3,59,1388,9746000.0,1,0.0,1.0,1.0,3,3
5102,3,60,1395,17000000.0,2,0.0,1.0,1.0,2,2
5103,3,65,1400,21000000.0,1,1.0,1.0,1.0,3,3
5104,3,52,1393,19231000.0,2,0.0,1.0,1.0,1,1
5105,3,58,1387,8793000.0,1,0.0,1.0,1.0,1,9
5106,3,65,1393,14308000.0,2,0.0,1.0,1.0,1,1
5107,3,55,1394,17182000.0,1,0.0,1.0,1.0,1,1
5108,3,66,1388,15758000.0,2,0.0,1.0,1.0,3,3
5109,3,60,1394,9167000.0,1,0.0,1.0,1.0,3,3
5110,3,52,1388,16346000.0,1,0.0,1.0,1.0,3,3
5111,3,51,1394,18627000.0,1,0.0,1.0,0.0,1,1
5112,3,49,1390,17143000.0,1,0.0,1.0,1.0,2,2
5113,3,49,1390,17143000.0,1,0.0,1.0,1.0,2,2
5114,3,48,1390,8333000.0,1,0.0,1.0,1.0,1,1
5115,3,85,1387,14706000.0,2,0.0,1.0,1.0,2,2
5116,3,51,1388,8039000.0,1,0.0,1.0,1.0,3,3
5117,3,130,1400,11692000.0,3,1.0,1.0,1.0,3,8
5118,3,77,1387,10390000.0,2,0.0,1.0,1.0,2,2
5119,3,60,1393,9500000.0,1,1.0,1.0,1.0,1,1
5120,3,55,1394,17455000.0,1,0.0,1.0,1.0,3,3
5121,3,58,1400,10345000.0,2,1.0,1.0,1.0,4,8
5122,3,260,1400,15385000.0,3,0.0,1.0,1.0,2,2
5123,3,35,1390,18571000.0,1,0.0,0.0,1.0,1,1
5124,3,53,1390,9245000.0,1,0.0,1.0,1.0,3,3
5125,3,67,1390,14925000.0,2,0.0,1.0,1.0,2,2
5126,3,45,1392,8000000.0,1,0.0,1.0,1.0,2,2
5127,3,130,1400,18000000.0,3,1.0,1.0,1.0,7,7
5128,3,46,1385,19130000.0,1,0.0,1.0,1.0,2,2
5129,3,57,1395,15526000.0,1,0.0,1.0,1.0,3,3
5130,3,55,1390,16545000.0,1,0.0,1.0,1.0,2,2
5131,3,52,1387,6154000.0,1,0.0,1.0,1.0,2,2
5132,3,66,1392,8182000.0,1,1.0,1.0,1.0,3,3
5133,3,69,1389,16957000.0,2,0.0,1.0,1.0,1,1
5134,3,58,1394,8793000.0,2,1.0,1.0,1.0,5,5
5135,3,72,1388,8986000.0,2,0.0,1.0,1.0,2,2
5136,3,55,1395,10455000.0,1,1.0,1.0,1.0,2,2
5137,3,56,1393,10179000.0,1,1.0,1.0,1.0,4,4
5138,3,67,1385,14627000.0,2,0.0,1.0,1.0,3,3
5139,3,72,1394,12222000.0,2,0.0,1.0,1.0,2,2
5140,3,55,1395,14545000.0,1,1.0,1.0,1.0,2,2
5141,3,60,1388,9167000.0,2,0.0,1.0,1.0,2,2
5142,3,55,1395,17455000.0,1,0.0,1.0,1.0,3,3
5143,3,49,1388,17551000.0,1,0.0,1.0,1.0,2,2
5144,3,72,1390,16194000.0,2,0.0,1.0,1.0,2,2
5145,3,46,1395,8478000.0,1,0.0,1.0,1.0,2,2
5146,3,123,1400,16000000.0,3,1.0,1.0,1.0,2,2
5147,3,65,1390,8308000.0,2,0.0,1.0,1.0,3,3
5148,3,47,1396,20000000.0,1,1.0,1.0,1.0,6,6
5149,3,100,1400,18000000.0,2,1.0,1.0,1.0,3,3
5150,3,52,1397,8462000.0,1,0.0,1.0,1.0,3,3
5151,3,46,1394,11957000.0,1,0.0,1.0,1.0,3,12
5152,3,49,1387,7143000.0,1,0.0,1.0,1.0,2,2
5153,3,123,1396,15000000.0,2,1.0,1.0,1.0,1,1
5154,3,58,1393,8103000.0,1,0.0,1.0,1.0,2,2
5155,3,53,1392,9434000.0,1,1.0,1.0,1.0,1,1
5156,3,80,1391,12500000.0,2,0.0,1.0,1.0,2,2
5157,3,47,1391,7447000.0,1,0.0,0.0,1.0,2,2
5158,3,50,1400,16800000.0,1,0.0,1.0,1.0,1,1
5159,3,57,1390,7018000.0,1,0.0,1.0,1.0,3,3
5160,3,54,1393,8148000.0,1,0.0,1.0,1.0,3,3
5161,3,72,1389,9028000.0,2,0.0,1.0,1.0,2,2
5162,3,65,1389,8462000.0,2,1.0,1.0,1.0,3,3
5163,3,65,1395,14615000.0,2,1.0,1.0,1.0,3,3
5164,3,52,1395,19231000.0,2,1.0,1.0,1.0,1,1
5165,3,43,1394,17442000.0,1,0.0,0.0,1.0,1,1
5166,3,50,1394,8600000.0,1,1.0,1.0,1.0,2,2
5167,3,66,1395,17000000.0,2,1.0,1.0,1.0,3,3
5168,3,63,1394,9206000.0,2,0.0,1.0,1.0,3,3
5169,3,70,1386,13000000.0,2,0.0,0.0,1.0,1,1
5170,3,66,1393,15788000.0,2,0.0,1.0,1.0,2,2
5171,3,54,1395,6852000.0,1,1.0,1.0,1.0,1,1
5172,3,80,1391,7875000.0,2,0.0,1.0,1.0,2,2
5173,3,39,1395,14103000.0,1,0.0,1.0,1.0,2,2
5174,3,65,1393,15800000.0,2,0.0,1.0,1.0,2,2
5175,3,45,1394,19333000.0,1,0.0,1.0,1.0,3,3
5176,3,55,1391,6218000.0,2,0.0,1.0,1.0,2,2
5177,3,58,1389,7759000.0,1,0.0,1.0,1.0,2,2
5178,3,65,1387,8308000.0,2,0.0,1.0,1.0,3,3
5179,3,66,1395,11515000.0,2,1.0,1.0,1.0,1,1
5180,3,65,1389,16000000.0,1,0.0,1.0,1.0,3,3
5181,3,57,1390,15439000.0,2,0.0,0.0,1.0,1,1
5182,3,43,1396,17674000.0,1,0.0,0.0,1.0,2,2
5183,3,85,1400,18000000.0,2,1.0,1.0,1.0,3,3
5184,3,62,1396,15806000.0,1,0.0,1.0,1.0,1,1
5185,3,46,1393,6522000.0,1,0.0,0.0,1.0,3,3
5186,3,48,1396,8542000.0,1,1.0,1.0,1.0,3,3
5187,3,60,1388,13500000.0,2,0.0,1.0,1.0,2,2
5188,3,148,1400,25000000.0,3,1.0,1.0,1.0,3,3
5189,3,179,1400,18799000.0,3,1.0,1.0,1.0,4,4
5190,3,62,1392,8065000.0,2,0.0,1.0,1.0,2,2
5191,3,64,1390,15469000.0,2,0.0,0.0,1.0,2,3
5192,3,73,1391,16712000.0,2,0.0,1.0,1.0,3,3
5193,3,105,1386,14286000.0,2,0.0,1.0,1.0,1,1
5194,3,45,1393,8111000.0,1,0.0,1.0,1.0,2,2
5195,3,70,1394,9286000.0,2,0.0,1.0,1.0,3,3
5196,3,52,1390,7308000.0,1,0.0,1.0,1.0,2,2
5197,3,67,1387,16910000.0,2,0.0,1.0,1.0,2,2
5198,3,50,1392,9220000.0,1,1.0,1.0,1.0,6,6
5199,3,100,1399,9000000.0,2,1.0,1.0,1.0,1,4
5200,3,60,1390,14167000.0,1,0.0,0.0,1.0,3,3
5201,3,47,1391,18298000.0,1,0.0,1.0,1.0,1,1
5202,3,38,1396,7368000.0,1,0.0,0.0,1.0,1,1
5203,3,50,1396,16800000.0,1,0.0,1.0,1.0,1,1
5204,3,65,1386,12615000.0,2,0.0,1.0,0.0,0,0
5205,3,51,1394,9804000.0,1,0.0,1.0,1.0,2,2
5206,3,157,1400,25000000.0,3,1.0,1.0,1.0,2,4
5207,3,46,1393,19130000.0,1,0.0,1.0,1.0,2,2
5208,3,47,1391,11489000.0,1,0.0,1.0,1.0,2,2
5209,3,76,1391,16447000.0,2,0.0,1.0,1.0,2,2
5210,3,92,1400,17935000.0,2,1.0,1.0,1.0,1,1
5211,3,89,1389,15562000.0,2,0.0,1.0,1.0,1,1
5212,3,105,1397,12838000.0,2,1.0,1.0,1.0,3,3
5213,3,41,1393,10732000.0,1,0.0,1.0,1.0,1,1
5214,3,77,1390,9221000.0,2,0.0,1.0,1.0,2,2
5215,3,117,1398,16923000.0,2,1.0,1.0,1.0,4,4
5216,3,56,1394,8571000.0,1,0.0,1.0,1.0,2,2
5217,3,117,1400,16923000.0,2,1.0,1.0,1.0,4,4
5218,3,54,1395,8574000.0,1,0.0,1.0,1.0,1,1
5219,3,57,1395,8421000.0,1,0.0,1.0,1.0,2,2
5220,3,48,1395,10000000.0,1,1.0,1.0,1.0,4,4
5221,3,91,1388,9890000.0,2,0.0,1.0,1.0,0,0
5222,3,86,1394,13500000.0,2,0.0,1.0,1.0,3,3
5223,3,67,1391,7164000.0,2,0.0,1.0,1.0,1,3
5224,3,64,1394,11406000.0,2,0.0,1.0,1.0,1,1
5225,3,83,1398,14217000.0,2,1.0,1.0,1.0,3,8
5226,3,52,1390,16346000.0,1,0.0,1.0,1.0,3,3
5227,3,76,1392,8289000.0,2,0.0,1.0,1.0,1,1
5228,3,117,1400,17094000.0,2,1.0,1.0,1.0,4,4
5229,3,59,1395,16102000.0,2,0.0,1.0,1.0,3,3
5230,3,52,1395,9231000.0,1,0.0,1.0,1.0,2,3
5231,3,115,1400,17391000.0,2,1.0,1.0,1.0,4,4
5232,3,60,1397,11667000.0,1,0.0,1.0,1.0,3,3
5233,3,70,1396,17857000.0,2,0.0,1.0,1.0,2,2
5234,3,95,1400,20000000.0,2,1.0,1.0,1.0,2,4
5235,3,50,1397,9300000.0,1,0.0,1.0,1.0,1,1
5236,3,64,1393,10109000.0,2,0.0,1.0,1.0,1,1
5237,3,39,1396,12821000.0,1,0.0,1.0,1.0,3,3
5238,3,48,1389,14583000.0,1,0.0,1.0,1.0,1,1
5239,3,72,1393,10694000.0,2,0.0,1.0,1.0,2,2
5240,3,135,1400,18037000.0,3,1.0,1.0,1.0,1,1
5241,3,64,1395,8281000.0,2,1.0,1.0,1.0,4,4
5242,3,64,1391,7188000.0,2,0.0,1.0,1.0,0,0
5243,3,50,1395,19200000.0,1,1.0,1.0,1.0,4,4
5244,3,50,1395,12000000.0,1,0.0,1.0,1.0,3,3
5245,3,58,1388,7069000.0,1,0.0,1.0,1.0,2,2
5246,3,72,1389,16194000.0,2,0.0,1.0,1.0,2,3
5247,3,50,1400,16800000.0,1,0.0,1.0,1.0,1,1
5248,3,48,1394,18750000.0,1,0.0,0.0,1.0,2,3
5249,3,54,1395,10741000.0,1,0.0,1.0,1.0,1,1
5250,3,56,1393,16250000.0,1,1.0,1.0,1.0,4,4
5251,3,143,1400,18881000.0,3,1.0,1.0,1.0,5,5
5252,3,50,1394,18000000.0,1,1.0,1.0,1.0,6,6
5253,3,50,1400,18000000.0,1,1.0,0.0,1.0,0,7
5254,3,46,1395,18696000.0,1,0.0,1.0,1.0,2,2
5255,3,59,1396,8356000.0,1,1.0,1.0,1.0,2,2
5256,3,69,1395,8261000.0,2,0.0,1.0,1.0,3,3
5257,3,53,1390,7736000.0,1,0.0,1.0,1.0,3,3
5258,3,52,1393,6635000.0,1,1.0,1.0,1.0,3,3
5259,3,69,1394,9130000.0,2,0.0,1.0,1.0,3,3
5260,3,85,1400,18000000.0,2,1.0,1.0,0.0,3,3
5261,3,75,1388,14333000.0,2,0.0,1.0,1.0,2,3
5262,3,60,1388,10000000.0,2,0.0,1.0,1.0,1,1
5263,3,48,1396,10417000.0,1,1.0,1.0,1.0,6,6
5264,3,52,1396,8462000.0,1,0.0,1.0,1.0,2,2
